"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_race","ppt_gender","url","first_guess","correct","key_press","responses","image_type","phrase_type","test_part","response","stimulus1","stimulus2","question_type","survey_item"
"95934.39999999106","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","95948","0.0-0.0","90084","List2B","black","woman","","","","","","","","","","","","",""
"4035.699999988079","","","external-html","1","102772","0.0-1.0","90084","List2B","black","woman","consent.html","","","","","","","","","","","",""
"36828","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>","0","html-button-response","2","139603","0.0-2.0","90084","List2B","black","woman","","","","","","","","","","","","",""
"50803.30000001192","<img src='img/portrait_matrix_list2.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>","0","html-button-response","3","191411","0.0-3.0-0.0","90084","List2B","black","woman","","","","","","","","","","","","",""
"19540.89999999106","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","4","211955","0.0-3.0-1.0","90084","List2B","black","woman","","true","4","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","213477","0.0-3.0-2.0-0.0","90084","List2B","black","woman","","","","null","","","","","","","","",""
"21218.90000000596","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","6","234699","0.0-3.0-4.0","90084","List2B","black","woman","","true","0","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","7","236214","0.0-3.0-5.0-0.0","90084","List2B","black","woman","","","","null","","","","","","","","",""
"7274.800000011921","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","8","243491","0.0-3.0-7.0","90084","List2B","black","woman","","true","2","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","9","245010","0.0-3.0-8.0-0.0","90084","List2B","black","woman","","","","null","","","","","","","","",""
"7407","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","10","252419","0.0-3.0-10.0","90084","List2B","black","woman","","true","1","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","11","253933","0.0-3.0-11.0-0.0","90084","List2B","black","woman","","","","null","","","","","","","","",""
"11628.10000000894","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","12","265563","0.0-3.0-13.0","90084","List2B","black","woman","","true","6","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","13","267076","0.0-3.0-14.0-0.0","90084","List2B","black","woman","","","","null","","","","","","","","",""
"7485.100000008941","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","14","274563","0.0-3.0-16.0","90084","List2B","black","woman","","true","5","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","15","276066","0.0-3.0-17.0-0.0","90084","List2B","black","woman","","","","null","","","","","","","","",""
