"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_race","ppt_gender","url","first_guess","correct","key_press","responses","image_type","phrase_type","test_part","response","stimulus1","stimulus2","question_type","survey_item"
"2916.4000000953674","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2918","0.0-0.0","56410","List1A","white","man","","","","","","","","","","","","",""
"12243.5","","","external-html","1","16317","0.0-1.0","56410","List1A","white","man","consent.html","","","","","","","","","","","",""
"10111.100000023842","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>","0","html-button-response","2","26429","0.0-2.0","56410","List1A","white","man","","","","","","","","","","","","",""
"47709.700000047684","<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>","0","html-button-response","3","75141","0.0-3.0-0.0","56410","List1A","white","man","","","","","","","","","","","","",""
"4709.5","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","1","html-button-response","4","80854","0.0-3.0-1.0","56410","List1A","white","man","","true","0","","","","","","","","","",""
"3533.9000000953674","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","5","85390","0.0-3.0-3.0-0.0","56410","List1A","white","man","","false","0","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","6","86900","0.0-3.0-3.0-1.0-0.0","56410","List1A","white","man","","","","null","","","","","","","","",""
"3457.100000023842","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","7","90358","0.0-3.0-4.0","56410","List1A","white","man","","true","5","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","8","91861","0.0-3.0-5.0-0.0","56410","List1A","white","man","","","","null","","","","","","","","",""
"2128.399999976158","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","3","html-button-response","9","93990","0.0-3.0-7.0","56410","List1A","white","man","","true","1","","","","","","","","","",""
"1454.3000000715256","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","10","96446","0.0-3.0-9.0-0.0","56410","List1A","white","man","","false","1","","","","","","","","","",""
