"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_race","ppt_gender","url","first_guess","correct","key_press","responses","image_type","phrase_type","test_part","response","stimulus1","stimulus2","question_type","survey_item"
"1578.7000000178814","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1584","0.0-0.0","77503","List2A","white","man","","","","","","","","","","","","",""
"14052.90000000596","","","external-html","1","16793","0.0-1.0","77503","List2A","white","man","consent.html","","","","","","","","","","","",""
"25088.80000001192","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>","0","html-button-response","2","41883","0.0-2.0","77503","List2A","white","man","","","","","","","","","","","","",""
"81324.59999999404","<img src='img/portrait_matrix_list2.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>","0","html-button-response","3","124218","0.0-3.0-0.0","77503","List2A","white","man","","","","","","","","","","","","",""
"14129.09999999404","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","4","139360","0.0-3.0-1.0","77503","List2A","white","man","","true","4","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","140871","0.0-3.0-2.0-0.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"5978.9000000059605","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","6","146852","0.0-3.0-4.0","77503","List2A","white","man","","true","2","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","7","148358","0.0-3.0-5.0-0.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"3124.2999999821186","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>","3","html-button-response","8","151484","0.0-3.0-7.0","77503","List2A","white","man","","true","3","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","9","153001","0.0-3.0-8.0-0.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"4419.699999988079","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","10","157422","0.0-3.0-10.0","77503","List2A","white","man","","true","1","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","11","158924","0.0-3.0-11.0-0.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"2605.899999976158","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","12","161530","0.0-3.0-13.0","77503","List2A","white","man","","true","7","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","13","163033","0.0-3.0-14.0-0.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"3449.300000011921","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","14","166484","0.0-3.0-16.0","77503","List2A","white","man","","true","0","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","15","167986","0.0-3.0-17.0-0.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"2496.7999999821186","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","16","170484","0.0-3.0-19.0","77503","List2A","white","man","","true","5","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","17","171986","0.0-3.0-20.0-0.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"2395.300000011921","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","18","174382","0.0-3.0-22.0","77503","List2A","white","man","","true","6","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","19","175888","0.0-3.0-23.0-0.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"2329","<p>You got 8 out of 8 right first time. Press Continue.</p>","0","html-button-response","20","178218","0.0-3.0-25.0","77503","List2A","white","man","","","","","","","","","","","","",""
"76602.90000000596","<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>","0","html-button-response","21","255834","0.0-4.0","77503","List2A","white","man","","","","","","","","","","","","",""
"5305.5999999940395","<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>","0","html-button-response","22","262154","0.0-5.0","77503","List2A","white","man","","","","","","","","","","","","",""
"null","<img src='img/play_eg.gif' style='height:400px;''></img>","","html-keyboard-response","23","265170","0.0-6.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","<p>is playing with</p>","","html-keyboard-response","24","267184","0.0-7.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"3781","<p><b>Answer:</b> jane is playing with ruth</p>","0","html-button-response","25","270966","0.0-8.0","77503","List2A","white","man","","","","","","","","","","","","",""
"null","<img src='img/dance_eg.gif' style='height:400px;''></img>","","html-keyboard-response","26","273996","0.0-9.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","<p>is being entertained by</p>","","html-keyboard-response","27","276003","0.0-10.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"3400","<p><b>Answer:</b> fred is being entertained by mike</p>","0","html-button-response","28","279404","0.0-11.0","77503","List2A","white","man","","","","","","","","","","","","",""
"10939.199999988079","<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>","0","html-button-response","29","291356","0.0-12.0","77503","List2A","white","man","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","30","292881","0.0-13.0-0.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/hug1.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","31","294898","0.0-13.0-1.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","is hugging","","html-keyboard-response","32","296903","0.0-13.0-2.0","77503","List2A","white","man","","","","null","","","","","","","","",""
"11355.100000023842","","","survey-text","33","308267","0.0-13.0-3.0","77503","List2A","white","man","","","","","{""Q0"":""luke is hugging jane""}","<img src=""stim_listA/hug1.gif""style=""height:400px;""></stim_listA>","is hugging","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","34","308781","0.0-13.0-0.1","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/shout5.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","35","310783","0.0-13.0-1.1","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","is shouting at","","html-keyboard-response","36","312787","0.0-13.0-2.1","77503","List2A","white","man","","","","null","","","","","","","","",""
"11328.699999988079","","","survey-text","37","324119","0.0-13.0-3.1","77503","List2A","white","man","","","","","{""Q0"":""luke is shouting at fred""}","<img src=""stim_listA/shout5.gif""style=""height:400px;""></stim_listA>","is shouting at","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","38","324621","0.0-13.0-0.2","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/touch4.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","39","326639","0.0-13.0-1.2","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","is being touched by","","html-keyboard-response","40","328653","0.0-13.0-2.2","77503","List2A","white","man","","","","null","","","","","","","","",""
"25531.09999999404","","","survey-text","41","354187","0.0-13.0-3.2","77503","List2A","white","man","","","","","{""Q0"":""fred is hold mary""}","<img src=""stim_listA/touch4.gif""style=""height:400px;""></stim_listA>","is being touched by","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","42","354702","0.0-13.0-0.3","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/oppose7.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","43","356710","0.0-13.0-1.3","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","is opposing","","html-keyboard-response","44","358713","0.0-13.0-2.3","77503","List2A","white","man","","","","null","","","","","","","","",""
"18695.80000001192","","","survey-text","45","377414","0.0-13.0-3.3","77503","List2A","white","man","","","","","{""Q0"":""jane is fighting beth""}","<img src=""stim_listA/oppose7.gif""style=""height:400px;""></stim_listA>","is opposing","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","46","377922","0.0-13.0-0.4","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/touch1.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","47","379933","0.0-13.0-1.4","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","is touching","","html-keyboard-response","48","381948","0.0-13.0-2.4","77503","List2A","white","man","","","","null","","","","","","","","",""
"8183.9000000059605","","","survey-text","49","390135","0.0-13.0-3.4","77503","List2A","white","man","","","","","{""Q0"":""jane is touching fred""}","<img src=""stim_listA/touch1.gif""style=""height:400px;""></stim_listA>","is touching","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","50","390637","0.0-13.0-0.5","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/hug7.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","51","392649","0.0-13.0-1.5","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","is hugging","","html-keyboard-response","52","394659","0.0-13.0-2.5","77503","List2A","white","man","","","","null","","","","","","","","",""
"8899.199999988079","","","survey-text","53","403561","0.0-13.0-3.5","77503","List2A","white","man","","","","","{""Q0"":""jane is hugging beth""}","<img src=""stim_listA/hug7.gif""style=""height:400px;""></stim_listA>","is hugging","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","54","404076","0.0-13.0-0.6","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/seduce1.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","55","406085","0.0-13.0-1.6","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","is seducing","","html-keyboard-response","56","408095","0.0-13.0-2.6","77503","List2A","white","man","","","","null","","","","","","","","",""
"7434.0999999940395","","","survey-text","57","415532","0.0-13.0-3.6","77503","List2A","white","man","","","","","{""Q0"":""luke is seducing jane""}","<img src=""stim_listA/seduce1.gif""style=""height:400px;""></stim_listA>","is seducing","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","58","416047","0.0-13.0-0.7","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/oppose5.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","59","418063","0.0-13.0-1.7","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","is opposing","","html-keyboard-response","60","420072","0.0-13.0-2.7","77503","List2A","white","man","","","","null","","","","","","","","",""
"14914.800000011921","","","survey-text","61","434995","0.0-13.0-3.7","77503","List2A","white","man","","","","","{""Q0"":""dave is fighting dave""}","<img src=""stim_listA/oppose5.gif""style=""height:400px;""></stim_listA>","is opposing","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","62","435502","0.0-13.0-0.8","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/copy8.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","63","437507","0.0-13.0-1.8","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","is being copied by","","html-keyboard-response","64","439521","0.0-13.0-2.8","77503","List2A","white","man","","","","null","","","","","","","","",""
"23999.90000000596","","","survey-text","65","463525","0.0-13.0-3.8","77503","List2A","white","man","","","","","{""Q0"":""jane is seducing mary""}","<img src=""stim_listA/copy8.gif""style=""height:400px;""></stim_listA>","is being copied by","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","66","464040","0.0-13.0-0.9","77503","List2A","white","man","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/kiss1.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","67","466052","0.0-13.0-1.9","77503","List2A","white","man","","","","null","","","","","","","","",""
