"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"1861","Welcome to the experiment. Press Continue to begin.",0,"html-button-response",0,1878,"0.0-0.0",43772,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3421",NA,NA,"external-html",1,6379,"0.0-1.0",43772,"ListA","woman","english","consent.html",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>",0,"html-button-response",2,7863,"0.0-2.0",43772,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25792","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>",0,"html-button-response",3,34666,"0.0-3.0-0.0",43772,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3208","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,"html-button-response",4,38882,"0.0-3.0-1.0",43772,"ListA","woman","english",NA,"true",3,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",5,40392,"0.0-3.0-2.0-0.0",43772,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"4687","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,"html-button-response",6,45082,"0.0-3.0-4.0",43772,"ListA","woman","english",NA,"true",6,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",7,46590,"0.0-3.0-5.0-0.0",43772,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"3107","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,"html-button-response",8,49698,"0.0-3.0-7.0",43772,"ListA","woman","english",NA,"true",5,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",9,51205,"0.0-3.0-8.0-0.0",43772,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2940","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,"html-button-response",10,54148,"0.0-3.0-10.0",43772,"ListA","woman","english",NA,"true",4,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",11,55657,"0.0-3.0-11.0-0.0",43772,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"5172","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,"html-button-response",12,60831,"0.0-3.0-13.0",43772,"ListA","woman","english",NA,"true",2,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",13,62341,"0.0-3.0-14.0-0.0",43772,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2905","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,"html-button-response",14,65248,"0.0-3.0-16.0",43772,"ListA","woman","english",NA,"true",7,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",15,66756,"0.0-3.0-17.0-0.0",43772,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2956","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,"html-button-response",16,69716,"0.0-3.0-19.0",43772,"ListA","woman","english",NA,"true",1,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",17,71225,"0.0-3.0-20.0-0.0",43772,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"6221","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,"html-button-response",18,77448,"0.0-3.0-22.0",43772,"ListA","woman","english",NA,"true",0,NA,NA,NA,NA,NA,NA,NA
"null","CORRECT",NA,"html-keyboard-response",19,78960,"0.0-3.0-23.0-0.0",43772,"ListA","woman","english",NA,NA,NA,"null",NA,NA,NA,NA,NA,NA
"2685","<p>You got 8 out of 8 right first time. Press Continue.</p>",0,"html-button-response",20,81648,"0.0-3.0-25.0",43772,"ListA","woman","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
