rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
5291.5,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,5294,0.0-0.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5819.899999856949,NA,NA,NA,NA,external-html,1,12278,0.0-1.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
39015,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,51295,0.0-2.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5422,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,57724,0.0-3.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,60732,0.0-4.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
11173.599999904633,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,71907,0.0-5.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1724,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,74636,0.0-6.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Luke is driving Fred,NA,NA,NA,html-keyboard-response,7,77646,0.0-7.0-0.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,null,M1 is driving M3,drive,sentence,NA,NA,NA,NA,NA
17019.39999985695,NA,NA,NA,NA,survey-likert-extra-labels,8,94669,0.0-7.0-1.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,Somebody says<br><em>Luke is driving Fred,drive,rating_volition,"{""Q0"":6}",[0],Luke is Fred's passenger,Fred is Luke's passenger,NA
null,Somebody says<br><em>Fred is seducing Beth</em>,NA,NA,NA,html-keyboard-response,9,96670,0.0-8.0-0.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,null,NAME1 is seducing NAME2,seduce_active,sentence,NA,NA,NA,NA,NA
11054.700000047684,NA,NA,NA,NA,survey-likert-extra-labels,10,107727,0.0-8.0-1.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,Somebody says<br><em>Fred is seducing Beth</em>,seduce_active,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Beth than Fred,The speaker identifies more with<br>Fred than Beth,right_to_left
null,Somebody says<br><em>Dave and Jane are arguing with each other</em>,NA,NA,NA,html-keyboard-response,11,109731,0.0-9.0-0.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,null,NAME1 and NAME2 are arguing with each other,argue_conjoined,sentence,NA,NA,NA,NA,NA
5229.099999904633,NA,NA,NA,NA,survey-likert-extra-labels,12,114962,0.0-9.0-1.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,Somebody says<br><em>Dave and Jane are arguing with each other</em>,argue_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Dave than Jane,The speaker identifies more with<br>Jane than Dave,left_to_right
null,Somebody says<br><em>Jane is kissing Dave</em>,NA,NA,NA,html-keyboard-response,13,116967,0.0-10.0-0.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,null,NAME1 is kissing NAME2,kiss_active,sentence,NA,NA,NA,NA,NA
7437.799999952316,NA,NA,NA,NA,survey-likert-extra-labels,14,124408,0.0-10.0-1.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,Somebody says<br><em>Jane is kissing Dave</em>,kiss_active,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Jane than Dave,The speaker identifies more with<br>Dave than Jane,left_to_right
null,Somebody says<br><em>Jane is meeting Mike</em>,NA,NA,NA,html-keyboard-response,15,126411,0.0-11.0-0.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,null,NAME1 is meeting NAME2,meet_active,sentence,NA,NA,NA,NA,NA
18669.10000014305,NA,NA,NA,NA,survey-likert-extra-labels,16,145082,0.0-11.0-1.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,Somebody says<br><em>Jane is meeting Mike</em>,meet_active,rating_volition,"{""Q0"":4}",[0],The speaker identifies more with <br>Jane than Mike,The speaker identifies more with<br>Mike than Jane,left_to_right
null,Somebody says<br><em>Kate is dancing with Dave</em>,NA,NA,NA,html-keyboard-response,17,147085,0.0-12.0-0.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,null,NAME1 is dancing with NAME2,dance_active,sentence,NA,NA,NA,NA,NA
4780.799999952316,NA,NA,NA,NA,survey-likert-extra-labels,18,151867,0.0-12.0-1.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,Somebody says<br><em>Kate is dancing with Dave</em>,dance_active,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Dave than Kate,The speaker identifies more with<br>Kate than Dave,right_to_left
null,Somebody says<br><em>Jane is teaching Dave,NA,NA,NA,html-keyboard-response,19,153871,0.0-13.0-0.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,null,W2 is teaching M4,teach,sentence,NA,NA,NA,NA,NA
7366.599999904633,NA,NA,NA,NA,survey-likert-extra-labels,20,161239,0.0-13.0-1.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,Somebody says<br><em>Jane is teaching Dave,teach,rating_volition,"{""Q0"":0}",[0],Jane is educating Dave,Dave is educating Jane,NA
null,Somebody says<br><em>Jane and Mike are flirting with each other</em>,NA,NA,NA,html-keyboard-response,21,163245,0.0-14.0-0.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,null,NAME1 and NAME2 are flirting with each other,flirt_conjoined,sentence,NA,NA,NA,NA,NA
9151.599999904633,NA,NA,NA,NA,survey-likert-extra-labels,22,172398,0.0-14.0-1.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,NA,Somebody says<br><em>Jane and Mike are flirting with each other</em>,flirt_conjoined,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Jane than Mike,The speaker identifies more with<br>Mike than Jane,left_to_right
null,Somebody says<br><em>Ruth is being copied by Jane</em>,NA,NA,NA,html-keyboard-response,23,174402,0.0-15.0-0.0,anomymised,6564584152624795c40b73cb,65645f4a3a2ef3521cdfec16,44423,1A,woman,NA,null,NAME1 is being copied by NAME2,copy_passive,sentence,NA,NA,NA,NA,NA
