rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
1777,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1781,0.0-0.0,anomymised,6564584152624795c40b73cb,6564bdacb65aad826f6cd4eb,25007,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16859,NA,NA,NA,NA,external-html,1,19684,0.0-1.0,anomymised,6564584152624795c40b73cb,6564bdacb65aad826f6cd4eb,25007,1A,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
18525,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,38211,0.0-2.0,anomymised,6564584152624795c40b73cb,6564bdacb65aad826f6cd4eb,25007,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2507,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,41721,0.0-3.0,anomymised,6564584152624795c40b73cb,6564bdacb65aad826f6cd4eb,25007,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,44725,0.0-4.0,anomymised,6564584152624795c40b73cb,6564bdacb65aad826f6cd4eb,25007,1A,woman,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
10823,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,55549,0.0-5.0,anomymised,6564584152624795c40b73cb,6564bdacb65aad826f6cd4eb,25007,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2420,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,58971,0.0-6.0,anomymised,6564584152624795c40b73cb,6564bdacb65aad826f6cd4eb,25007,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Luke is driving Fred,NA,NA,NA,html-keyboard-response,7,61974,0.0-7.0-0.0,anomymised,6564584152624795c40b73cb,6564bdacb65aad826f6cd4eb,25007,1A,woman,NA,null,M1 is driving M3,drive,sentence,NA,NA,NA,NA,NA
12699,NA,NA,NA,NA,survey-likert-extra-labels,8,74677,0.0-7.0-1.0,anomymised,6564584152624795c40b73cb,6564bdacb65aad826f6cd4eb,25007,1A,woman,NA,NA,Somebody says<br><em>Luke is driving Fred,drive,rating_volition,"{""Q0"":6}",[0],Luke is Fred's passenger,Fred is Luke's passenger,NA
null,Somebody says<br><em>Kate is shouting at Beth</em>,NA,NA,NA,html-keyboard-response,9,76679,0.0-8.0-0.0,anomymised,6564584152624795c40b73cb,6564bdacb65aad826f6cd4eb,25007,1A,woman,NA,null,NAME1 is shouting at NAME2,shout_active,sentence,NA,NA,NA,NA,NA
9170,NA,NA,NA,NA,survey-likert-extra-labels,10,85851,0.0-8.0-1.0,anomymised,6564584152624795c40b73cb,6564bdacb65aad826f6cd4eb,25007,1A,woman,NA,NA,Somebody says<br><em>Kate is shouting at Beth</em>,shout_active,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Kate than Beth,The speaker identifies more with<br>Beth than Kate,left_to_right
null,Somebody says<br><em>Ruth and Jane are playing with each other</em>,NA,NA,NA,html-keyboard-response,11,87853,0.0-9.0-0.0,anomymised,6564584152624795c40b73cb,6564bdacb65aad826f6cd4eb,25007,1A,woman,NA,null,NAME1 and NAME2 are playing with each other,play_conjoined,sentence,NA,NA,NA,NA,NA
