rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
2613.100000000559,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,2615,0.0-0.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4919,NA,NA,NA,NA,external-html,1,8567,0.0-1.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
36817,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,45386,0.0-2.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5465.0999999996275,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,51852,0.0-3.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,54859,0.0-4.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
8993.199999999255,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,63854,0.0-5.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2710.699999999255,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,67570,0.0-6.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Dave is being challenged by Ruth</em>,NA,NA,NA,html-keyboard-response,7,70578,0.0-7.0-0.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,null,NAME1 is being challenged by NAME2,challenge_passive,sentence,NA,NA,NA,NA,NA
7557.200000000186,NA,NA,NA,NA,survey-likert-extra-labels,8,78138,0.0-7.0-1.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,NA,Somebody says<br><em>Dave is being challenged by Ruth</em>,challenge_passive,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Dave than Ruth,The speaker identifies more with<br>Ruth than Dave,left_to_right
null,Somebody says<br><em>Mike is marrying Dave</em>,NA,NA,NA,html-keyboard-response,9,80142,0.0-8.0-0.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,null,NAME1 is marrying NAME2,marry_active,sentence,NA,NA,NA,NA,NA
5511.200000000186,NA,NA,NA,NA,survey-likert-extra-labels,10,85655,0.0-8.0-1.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,NA,Somebody says<br><em>Mike is marrying Dave</em>,marry_active,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Dave than Mike,The speaker identifies more with<br>Mike than Dave,right_to_left
null,Somebody says<br><em>Mike and Ruth are arguing with each other</em>,NA,NA,NA,html-keyboard-response,11,87661,0.0-9.0-0.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,null,NAME1 and NAME2 are arguing with each other,argue_conjoined,sentence,NA,NA,NA,NA,NA
5259.299999999814,NA,NA,NA,NA,survey-likert-extra-labels,12,92922,0.0-9.0-1.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,NA,Somebody says<br><em>Mike and Ruth are arguing with each other</em>,argue_conjoined,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Mike than Ruth,The speaker identifies more with<br>Ruth than Mike,left_to_right
null,Somebody says<br><em>Jane is hugging Mike</em>,NA,NA,NA,html-keyboard-response,13,94928,0.0-10.0-0.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,null,NAME1 is hugging NAME2,hug_active,sentence,NA,NA,NA,NA,NA
3627,NA,NA,NA,NA,survey-likert-extra-labels,14,98556,0.0-10.0-1.0,anomymised,6564584152624795c40b73cb,65645e889f39817413391324,29050,1A,woman,NA,NA,Somebody says<br><em>Jane is hugging Mike</em>,hug_active,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Mike than Jane,The speaker identifies more with<br>Jane than Mike,right_to_left
