rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
3869.7999999970198,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,3875,0.0-0.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36158,NA,NA,NA,NA,external-html,1,41090,0.0-1.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
59788.199999999255,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,100882,0.0-2.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3712.60000000149,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,105609,0.0-3.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,108620,0.0-4.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
37155.800000000745,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,145778,0.0-5.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3260.400000002235,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,150042,0.0-6.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Mike and Fred are hugging each other</em>,NA,NA,NA,html-keyboard-response,7,153064,0.0-7.0-0.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,null,NAME1 and NAME2 are hugging each other,hug_conjoined,sentence,NA,NA,NA,NA,NA
13511.400000002235,NA,NA,NA,NA,survey-likert-extra-labels,8,166579,0.0-7.0-1.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,NA,Somebody says<br><em>Mike and Fred are hugging each other</em>,hug_conjoined,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Mike than Fred,The speaker identifies more with<br>Fred than Mike,left_to_right
null,Somebody says<br><em>Dave is dancing with Kate</em>,NA,NA,NA,html-keyboard-response,9,168584,0.0-8.0-0.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,null,NAME1 is dancing with NAME2,dance_active,sentence,NA,NA,NA,NA,NA
9905.10000000149,NA,NA,NA,NA,survey-likert-extra-labels,10,178492,0.0-8.0-1.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,NA,Somebody says<br><em>Dave is dancing with Kate</em>,dance_active,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Dave than Kate,The speaker identifies more with<br>Kate than Dave,left_to_right
null,Somebody says<br><em>Dave is being kissed by Mike</em>,NA,NA,NA,html-keyboard-response,11,180495,0.0-9.0-0.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,null,NAME1 is being kissed by NAME2,kiss_passive,sentence,NA,NA,NA,NA,NA
7738.60000000149,NA,NA,NA,NA,survey-likert-extra-labels,12,188237,0.0-9.0-1.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,NA,Somebody says<br><em>Dave is being kissed by Mike</em>,kiss_passive,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Mike than Dave,The speaker identifies more with<br>Dave than Mike,right_to_left
null,Somebody says<br><em>Luke and Fred are arguing with each other</em>,NA,NA,NA,html-keyboard-response,13,190239,0.0-10.0-0.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,null,NAME1 and NAME2 are arguing with each other,argue_conjoined,sentence,NA,NA,NA,NA,NA
7673.5,NA,NA,NA,NA,survey-likert-extra-labels,14,197914,0.0-10.0-1.0,anomymised,6564584152624795c40b73cb,6564bdab9218a38ad04ae0c3,11421,1A,woman,NA,NA,Somebody says<br><em>Luke and Fred are arguing with each other</em>,argue_conjoined,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Luke than Fred,The speaker identifies more with<br>Fred than Luke,left_to_right
