rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
1403.6000000000931,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1406,0.0-0.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3545.3000000000466,NA,NA,NA,NA,external-html,1,6309,0.0-1.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
23662.399999999907,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,29973,0.0-2.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922.1999999999534,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,32909,0.0-3.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,35947,0.0-4.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
8448.300000000047,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,44397,0.0-5.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964.5,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,47381,0.0-6.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Beth and Dave are kissing each other</em>,NA,NA,NA,html-keyboard-response,7,50404,0.0-7.0-0.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,null,NAME1 and NAME2 are kissing each other,kiss_conjoined,sentence,NA,NA,NA,NA,NA
7143.40000000014,NA,NA,NA,NA,survey-likert-extra-labels,8,57549,0.0-7.0-1.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,NA,Somebody says<br><em>Beth and Dave are kissing each other</em>,kiss_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Beth than Dave,The speaker identifies more with<br>Dave than Beth,left_to_right
null,Somebody says<br><em>Dave is looking at Luke</em>,NA,NA,NA,html-keyboard-response,9,59568,0.0-8.0-0.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,null,NAME1 is looking at NAME2,look_active,sentence,NA,NA,NA,NA,NA
3530.7000000001863,NA,NA,NA,NA,survey-likert-extra-labels,10,63102,0.0-8.0-1.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,NA,Somebody says<br><em>Dave is looking at Luke</em>,look_active,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Luke than Dave,The speaker identifies more with<br>Dave than Luke,right_to_left
null,Somebody says<br><em>Beth is copying Mike</em>,NA,NA,NA,html-keyboard-response,11,65118,0.0-9.0-0.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,null,NAME1 is copying NAME2,copy_active,sentence,NA,NA,NA,NA,NA
8037.300000000047,NA,NA,NA,NA,survey-likert-extra-labels,12,73157,0.0-9.0-1.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,NA,Somebody says<br><em>Beth is copying Mike</em>,copy_active,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Beth than Mike,The speaker identifies more with<br>Mike than Beth,left_to_right
null,Somebody says<br><em>Beth is meeting Kate</em>,NA,NA,NA,html-keyboard-response,13,75178,0.0-10.0-0.0,anomymised,6564584152624795c40b73cb,65645ec0ed777f0b06ae7311,54634,1A,woman,NA,null,NAME1 is meeting NAME2,meet_active,sentence,NA,NA,NA,NA,NA
