rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
2677.000000000001,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,2681,0.0-0.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22604,NA,NA,NA,NA,external-html,1,26382,0.0-1.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
29037.999999999996,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,55421,0.0-2.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,58107,0.0-3.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,61111,0.0-4.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
8441,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,69553,0.0-5.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,71914,0.0-6.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Kate is shouting at Mike</em>,NA,NA,NA,html-keyboard-response,7,74917,0.0-7.0-0.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,null,NAME1 is shouting at NAME2,shout_active,sentence,NA,NA,NA,NA,NA
2454,NA,NA,NA,NA,survey-likert-extra-labels,8,77373,0.0-7.0-1.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,NA,Somebody says<br><em>Kate is shouting at Mike</em>,shout_active,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Kate than Mike,The speaker identifies more with<br>Mike than Kate,left_to_right
null,Somebody says<br><em>Jane and Beth are touching each other</em>,NA,NA,NA,html-keyboard-response,9,79377,0.0-8.0-0.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,null,NAME1 and NAME2 are touching each other,touch_conjoined,sentence,NA,NA,NA,NA,NA
2341.0000000000146,NA,NA,NA,NA,survey-likert-extra-labels,10,81719,0.0-8.0-1.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,NA,Somebody says<br><em>Jane and Beth are touching each other</em>,touch_conjoined,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Beth than Jane,The speaker identifies more with<br>Jane than Beth,right_to_left
null,Somebody says<br><em>Beth is opposing Luke</em>,NA,NA,NA,html-keyboard-response,11,83722,0.0-9.0-0.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,null,NAME1 is opposing NAME2,oppose_active,sentence,NA,NA,NA,NA,NA
4315,NA,NA,NA,NA,survey-likert-extra-labels,12,88039,0.0-9.0-1.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,NA,Somebody says<br><em>Beth is opposing Luke</em>,oppose_active,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Luke than Beth,The speaker identifies more with<br>Beth than Luke,right_to_left
null,Somebody says<br><em>Jane is being opposed by Dave</em>,NA,NA,NA,html-keyboard-response,13,90041,0.0-10.0-0.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,null,NAME1 is being opposed by NAME2,oppose_passive,sentence,NA,NA,NA,NA,NA
5829,NA,NA,NA,NA,survey-likert-extra-labels,14,95872,0.0-10.0-1.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,NA,Somebody says<br><em>Jane is being opposed by Dave</em>,oppose_passive,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Jane than Dave,The speaker identifies more with<br>Dave than Jane,left_to_right
null,Somebody says<br><em>Dave is being greeted by Fred</em>,NA,NA,NA,html-keyboard-response,15,97876,0.0-11.0-0.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,null,NAME1 is being greeted by NAME2,greet_passive,sentence,NA,NA,NA,NA,NA
3144.9999999999854,NA,NA,NA,NA,survey-likert-extra-labels,16,101022,0.0-11.0-1.0,anomymised,6564584152624795c40b73cb,6564bdadf8f8dcf44f6cc046,23945,1A,woman,NA,NA,Somebody says<br><em>Dave is being greeted by Fred</em>,greet_passive,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Dave than Fred,The speaker identifies more with<br>Fred than Dave,left_to_right
