rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
1637,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1647,0.0-0.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30648,NA,NA,NA,NA,external-html,1,33371,0.0-1.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
31705,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,65079,0.0-2.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5073,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,71259,0.0-3.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,74281,0.0-4.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
14293,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,88574,0.0-5.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6314,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,95897,0.0-6.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Jane is carrying Beth,NA,NA,NA,html-keyboard-response,7,98920,0.0-7.0-0.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,null,W2 is carrying W4,carry,sentence,NA,NA,NA,NA,NA
7213,NA,NA,NA,NA,survey-likert-extra-labels,8,106132,0.0-7.0-1.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,NA,Somebody says<br><em>Jane is carrying Beth,carry,rating_volition,"{""Q0"":0}",[0],Jane is transporting Beth,Beth is transporting Jane,NA
null,Somebody says<br><em>Mike is marrying Ruth</em>,NA,NA,NA,html-keyboard-response,9,108268,0.0-8.0-0.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,null,NAME1 is marrying NAME2,marry_active,sentence,NA,NA,NA,NA,NA
6485,NA,NA,NA,NA,survey-likert-extra-labels,10,114753,0.0-8.0-1.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,NA,Somebody says<br><em>Mike is marrying Ruth</em>,marry_active,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Mike than Ruth,The speaker identifies more with<br>Ruth than Mike,left_to_right
null,Somebody says<br><em>Dave and Fred are touching each other</em>,NA,NA,NA,html-keyboard-response,11,116764,0.0-9.0-0.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,null,NAME1 and NAME2 are touching each other,touch_conjoined,sentence,NA,NA,NA,NA,NA
11898,NA,NA,NA,NA,survey-likert-extra-labels,12,128663,0.0-9.0-1.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,NA,Somebody says<br><em>Dave and Fred are touching each other</em>,touch_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Fred than Dave,The speaker identifies more with<br>Dave than Fred,right_to_left
null,Somebody says<br><em>Ruth is chasing Kate,NA,NA,NA,html-keyboard-response,13,130692,0.0-10.0-0.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,null,W1 is chasing W3,chase,sentence,NA,NA,NA,NA,NA
6601,NA,NA,NA,NA,survey-likert-extra-labels,14,137294,0.0-10.0-1.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,NA,Somebody says<br><em>Ruth is chasing Kate,chase,rating_volition,"{""Q0"":0}",[0],Ruth is behind Kate,Kate is behind Ruth,NA
null,Somebody says<br><em>Fred is greeting Beth</em>,NA,NA,NA,html-keyboard-response,15,139303,0.0-11.0-0.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,null,NAME1 is greeting NAME2,greet_active,sentence,NA,NA,NA,NA,NA
5741,NA,NA,NA,NA,survey-likert-extra-labels,16,145044,0.0-11.0-1.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,NA,Somebody says<br><em>Fred is greeting Beth</em>,greet_active,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Beth than Fred,The speaker identifies more with<br>Fred than Beth,right_to_left
null,Somebody says<br><em>Ruth and Fred are dancing with each other</em>,NA,NA,NA,html-keyboard-response,17,147048,0.0-12.0-0.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,null,NAME1 and NAME2 are dancing with each other,dance_conjoined,sentence,NA,NA,NA,NA,NA
9245,NA,NA,NA,NA,survey-likert-extra-labels,18,156292,0.0-12.0-1.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,NA,Somebody says<br><em>Ruth and Fred are dancing with each other</em>,dance_conjoined,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Fred than Ruth,The speaker identifies more with<br>Ruth than Fred,right_to_left
null,Somebody says<br><em>Jane is being looked at by Fred</em>,NA,NA,NA,html-keyboard-response,19,158295,0.0-13.0-0.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,null,NAME1 is being looked at by NAME2,look_passive,sentence,NA,NA,NA,NA,NA
9126,NA,NA,NA,NA,survey-likert-extra-labels,20,167421,0.0-13.0-1.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,NA,Somebody says<br><em>Jane is being looked at by Fred</em>,look_passive,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Fred than Jane,The speaker identifies more with<br>Jane than Fred,right_to_left
null,Somebody says<br><em>Kate is being kissed by Mike</em>,NA,NA,NA,html-keyboard-response,21,169422,0.0-14.0-0.0,anomymised,6560c4db814364f7465ce092,65644e7127dc5d95e0cae86f,1253,1A,woman,NA,null,NAME1 is being kissed by NAME2,kiss_passive,sentence,NA,NA,NA,NA,NA
