rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
30341.099999999977,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,30344,0.0-0.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66836.40000000002,NA,NA,NA,NA,external-html,1,98312,0.0-1.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
33516.19999999995,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,131830,0.0-2.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3547.0999999999767,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,136379,0.0-3.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,139382,0.0-4.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
24532.099999999977,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,163915,0.0-5.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5617.200000000012,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,170534,0.0-6.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Beth and Mike are meeting each other</em>,NA,NA,NA,html-keyboard-response,7,173536,0.0-7.0-0.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,null,NAME1 and NAME2 are meeting each other,meet_conjoined,sentence,NA,NA,NA,NA,NA
16156.5,NA,NA,NA,NA,survey-likert-extra-labels,8,189696,0.0-7.0-1.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,Somebody says<br><em>Beth and Mike are meeting each other</em>,meet_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Mike than Beth,The speaker identifies more with<br>Beth than Mike,right_to_left
null,Somebody says<br><em>Fred is hiring Ruth,NA,NA,NA,html-keyboard-response,9,191699,0.0-8.0-0.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,null,M3 is hiring W1,hire,sentence,NA,NA,NA,NA,NA
16281.699999999953,NA,NA,NA,NA,survey-likert-extra-labels,10,207985,0.0-8.0-1.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,Somebody says<br><em>Fred is hiring Ruth,hire,rating_volition,"{""Q0"":0}",[0],Fred is employing Ruth,Ruth is employing Fred,NA
null,Somebody says<br><em>Mike and Fred are marrying each other</em>,NA,NA,NA,html-keyboard-response,11,209987,0.0-9.0-0.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,null,NAME1 and NAME2 are marrying each other,marry_conjoined,sentence,NA,NA,NA,NA,NA
10444.899999999907,NA,NA,NA,NA,survey-likert-extra-labels,12,220434,0.0-9.0-1.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,Somebody says<br><em>Mike and Fred are marrying each other</em>,marry_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Mike than Fred,The speaker identifies more with<br>Fred than Mike,left_to_right
null,Somebody says<br><em>Beth and Jane are dancing with each other</em>,NA,NA,NA,html-keyboard-response,13,222436,0.0-10.0-0.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,null,NAME1 and NAME2 are dancing with each other,dance_conjoined,sentence,NA,NA,NA,NA,NA
10683.099999999977,NA,NA,NA,NA,survey-likert-extra-labels,14,233121,0.0-10.0-1.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,Somebody says<br><em>Beth and Jane are dancing with each other</em>,dance_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Jane than Beth,The speaker identifies more with<br>Beth than Jane,right_to_left
null,Somebody says<br><em>Dave is being seduced by Beth</em>,NA,NA,NA,html-keyboard-response,15,235123,0.0-11.0-0.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,null,NAME1 is being seduced by NAME2,seduce_passive,sentence,NA,NA,NA,NA,NA
18351.29999999993,NA,NA,NA,NA,survey-likert-extra-labels,16,253476,0.0-11.0-1.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,Somebody says<br><em>Dave is being seduced by Beth</em>,seduce_passive,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Dave than Beth,The speaker identifies more with<br>Beth than Dave,left_to_right
null,Somebody says<br><em>Ruth is chasing Kate,NA,NA,NA,html-keyboard-response,17,255478,0.0-12.0-0.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,null,W1 is chasing W3,chase,sentence,NA,NA,NA,NA,NA
8820.900000000023,NA,NA,NA,NA,survey-likert-extra-labels,18,264300,0.0-12.0-1.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,Somebody says<br><em>Ruth is chasing Kate,chase,rating_volition,"{""Q0"":6}",[0],Ruth is behind Kate,Kate is behind Ruth,NA
null,Somebody says<br><em>Ruth is touching Jane</em>,NA,NA,NA,html-keyboard-response,19,266303,0.0-13.0-0.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,null,NAME1 is touching NAME2,touch_active,sentence,NA,NA,NA,NA,NA
8577.800000000047,NA,NA,NA,NA,survey-likert-extra-labels,20,274882,0.0-13.0-1.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,Somebody says<br><em>Ruth is touching Jane</em>,touch_active,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Jane than Ruth,The speaker identifies more with<br>Ruth than Jane,right_to_left
null,Somebody says<br><em>Beth is seducing Jane</em>,NA,NA,NA,html-keyboard-response,21,276884,0.0-14.0-0.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,null,NAME1 is seducing NAME2,seduce_active,sentence,NA,NA,NA,NA,NA
10822.099999999977,NA,NA,NA,NA,survey-likert-extra-labels,22,287708,0.0-14.0-1.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,Somebody says<br><em>Beth is seducing Jane</em>,seduce_active,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Jane than Beth,The speaker identifies more with<br>Beth than Jane,right_to_left
null,Somebody says<br><em>Kate and Mike are fighting with each other</em>,NA,NA,NA,html-keyboard-response,23,289710,0.0-15.0-0.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,null,NAME1 and NAME2 are fighting with each other,fight_conjoined,sentence,NA,NA,NA,NA,NA
10518.20000000007,NA,NA,NA,NA,survey-likert-extra-labels,24,300230,0.0-15.0-1.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,Somebody says<br><em>Kate and Mike are fighting with each other</em>,fight_conjoined,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Kate than Mike,The speaker identifies more with<br>Mike than Kate,left_to_right
null,Somebody says<br><em>Luke is fighting with Dave</em>,NA,NA,NA,html-keyboard-response,25,302232,0.0-16.0-0.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,null,NAME1 is fighting with NAME2,fight_active,sentence,NA,NA,NA,NA,NA
15419.900000000023,NA,NA,NA,NA,survey-likert-extra-labels,26,317654,0.0-16.0-1.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,NA,Somebody says<br><em>Luke is fighting with Dave</em>,fight_active,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Dave than Luke,The speaker identifies more with<br>Luke than Dave,right_to_left
null,Somebody says<br><em>Mike is being looked at by Fred</em>,NA,NA,NA,html-keyboard-response,27,319656,0.0-17.0-0.0,anomymised,6560c4db814364f7465ce092,6564514a28c4121b6401ecab,95930,1A,woman,NA,null,NAME1 is being looked at by NAME2,look_passive,sentence,NA,NA,NA,NA,NA
